cluster_id	nb_of_protein	number_of_genome	number_of_genome_in_valid_branches	unclassified_genome	nb_polyprotein	number_leaves_in_subtree	homogeneity	shared_taxonomy	valid_branches	inflation	coverage	evalue	unclassified_cluster	first_node
4591	8	8	8	0	7	8	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Torradovirus	Torradovirus	2	30	1e-50	False	ssRNA viruses
4733	8	7	7	0	1	8	0.875	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Deltaretrovirus	Deltaretrovirus	2	30	1e-50	False	Retro-transcribing viruses
4735	8	8	8	0	6	8	1.0	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Orthomyxoviridae	Influenzavirus B|Influenzavirus A	2	30	1e-50	False	ssRNA viruses
5339	7	7	7	0	2	27	0.25925925925925924	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae	Betaretrovirus|Gammaretrovirus	2	30	1e-50	False	Retro-transcribing viruses
5374	7	7	7	0	6	7	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Caliciviridae	St-Valerien swine virus|Norovirus	2	30	1e-50	False	ssRNA viruses
5376	7	7	5	0	2	5	1.0	Viruses	Alphanodavirus	2	30	1e-50	False	Viruses
5551	7	7	7	0	1	7	1.0	Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Iteradensovirus	Iteradensovirus	2	30	1e-50	False	ssDNA viruses
6272	6	6	6	0	1	65	0.09230769230769231	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales	Phenuiviridae|Peribunyaviridae	2	30	1e-50	False	ssRNA viruses
6325	6	5	5	0	2	18	0.2777777777777778	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Nepovirus	Nepovirus	2	30	1e-50	False	ssRNA viruses
6396	6	6	6	0	2	8	0.75	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Deltaretrovirus	Deltaretrovirus	2	30	1e-50	False	Retro-transcribing viruses
6635	6	6	3	0	1	1335	0.0022471910112359553	Viruses	ssRNA positive-strand viruses, no DNA stage	2	30	1e-50	False	Viruses
7605	5	5	5	0	2	25	0.2	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae	Alpharetrovirus|Gammaretrovirus	2	30	1e-50	False	Retro-transcribing viruses
9592	4	4	4	0	2	4	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Cheravirus	Cheravirus	2	30	1e-50	False	ssRNA viruses
9620	4	4	4	0	2	8	0.5	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Alpharetrovirus	Alpharetrovirus	2	30	1e-50	False	Retro-transcribing viruses
9621	4	4	3	0	1	8	0.375	Viruses;Retro-transcribing viruses;Retroviridae	Alpharetrovirus	2	30	1e-50	False	Retro-transcribing viruses
9787	4	4	4	0	3	5	0.8	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Potyviridae;Bymovirus	Bymovirus	2	30	1e-50	False	ssRNA viruses
9788	4	4	4	0	1	4	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Hepeviridae	Orthohepevirus|Piscihepevirus	2	30	1e-50	False	ssRNA viruses
9798	4	4	4	0	4	4	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae	Waikavirus|Sequivirus	2	30	1e-50	False	ssRNA viruses
9799	4	4	4	0	2	18	0.2222222222222222	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Nepovirus	Nepovirus	2	30	1e-50	False	ssRNA viruses
9806	4	4	4	0	1	9	0.4444444444444444	Viruses;dsDNA viruses, no RNA stage;Adenoviridae;Atadenovirus	Atadenovirus	2	30	1e-50	False	dsDNA viruses, no RNA stage
9874	4	4	4	0	3	4	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Fabavirus	Fabavirus	2	30	1e-50	False	ssRNA viruses
10707	4	4	4	0	1	4	1.0	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Lentivirus;Primate lentivirus group	Primate lentivirus group	2	30	1e-50	False	Retro-transcribing viruses
13605	3	3	3	0	1	3	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Benyviridae;Benyvirus	Benyvirus	2	30	1e-50	False	ssRNA viruses
14526	3	3	3	0	1	10	0.3	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Betaretrovirus	Betaretrovirus	2	30	1e-50	False	Retro-transcribing viruses
15017	3	3	2	0	2	21	0.09523809523809523	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Iflaviridae	Iflavirus	2	30	1e-50	False	ssRNA viruses
18503	3	3	2	0	1	3	0.6666666666666666	Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae	Phic31virus	2	30	1e-50	False	dsDNA viruses, no RNA stage
19447	2	2	2	0	1	135	0.014814814814814815	Viruses;Retro-transcribing viruses	Caulimoviridae|Retroviridae	2	30	1e-50	False	Retro-transcribing viruses
19449	2	2	2	0	1	53	0.03773584905660377	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae	Secoviridae	2	30	1e-50	False	ssRNA viruses
19450	2	2	2	0	1	53	0.03773584905660377	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae	Secoviridae	2	30	1e-50	False	ssRNA viruses
21144	2	2	2	0	1	4	0.5	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage	Alphatetraviridae|Permutotetraviridae	2	30	1e-50	False	ssRNA viruses
36071	1	1	1	0	1	8	0.125	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Deltaretrovirus	Deltaretrovirus	2	30	1e-50	False	Retro-transcribing viruses
39570	1	1	1	0	1	1080	0.000925925925925926	Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae	Siphoviridae	2	30	1e-50	False	dsDNA viruses, no RNA stage
43180	1	1	1	0	1	1	1.0	Viruses;dsDNA viruses, no RNA stage;Phycodnaviridae;Coccolithovirus	Coccolithovirus	2	30	1e-50	False	dsDNA viruses, no RNA stage
53019	1	1	1	0	1	10	0.1	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Betaretrovirus	Betaretrovirus	2	30	1e-50	False	Retro-transcribing viruses
55110	1	1	1	0	1	5	0.2	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Potyviridae;Bymovirus	Bymovirus	2	30	1e-50	False	ssRNA viruses
59714	1	1	1	0	1	8	0.125	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Deltaretrovirus	Deltaretrovirus	2	30	1e-50	False	Retro-transcribing viruses
64731	1	1	1	0	1	1	1.0	Viruses;dsRNA viruses;Reoviridae;Spinareovirinae;Oryzavirus	Oryzavirus	2	30	1e-50	False	dsRNA viruses
64871	1	1	1	0	1	1	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Rubivirus	Rubivirus	2	30	1e-50	False	ssRNA viruses
64872	1	1	1	0	1	1	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Rubivirus	Rubivirus	2	30	1e-50	False	ssRNA viruses
65649	1	1	1	0	1	1	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Sadwavirus	Sadwavirus	2	30	1e-50	False	ssRNA viruses
67978	1	1	1	0	1	53	0.018867924528301886	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae	Secoviridae	2	30	1e-50	False	ssRNA viruses
87507	1	1	1	0	1	1	1.0	Viruses;dsDNA viruses, no RNA stage;Plasmaviridae;Plasmavirus	Plasmavirus	2	30	1e-50	False	dsDNA viruses, no RNA stage
24	150	149	137	0	122	137	1.0	Viruses	Potyvirus|Bymovirus|Poacevirus|Tritimovirus|Macluravirus|Rymovirus|Ipomovirus|Brambyvirus	2	40	1e-50	False	Viruses
44	120	119	119	0	1	364	0.3269230769230769	Viruses;ssDNA viruses;Geminiviridae;Begomovirus	Begomovirus	2	40	1e-50	False	ssDNA viruses
45	118	117	117	0	1	364	0.32142857142857145	Viruses;ssDNA viruses;Geminiviridae;Begomovirus	Begomovirus	2	40	1e-50	False	ssDNA viruses
50	114	107	87	0	72	88	0.9886363636363636	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales	Passerivirus|Hunnivirus|Teschovirus|Torchivirus|Megrivirus|Mischivirus|Sapelovirus|Kobuvirus|Hepatovirus|Aphthovirus|Cosavirus|Rosavirus|Erbovirus|Mosavirus|Senecavirus|Cardiovirus|Oscivirus|Dicipivirus|Tremovirus|Enterovirus|Sakobuvirus|Gallivirus|Rabovirus|Sicinivirus	2	40	1e-50	False	ssRNA viruses
95	95	82	40	0	60	41	0.975609756097561	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Flaviviridae	Rio Bravo virus group|Yellow fever virus group|Seaborne tick-borne virus group|tick-borne encephalitis virus group|Japanese encephalitis virus group|Dengue virus group|mosquito-borne viruses|Kokobera virus group|Ntaya virus group|Modoc virus group	2	40	1e-50	False	ssRNA viruses
98	93	93	87	0	4	87	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Betaflexiviridae	Quinvirinae|Trivirinae	2	40	1e-50	False	ssRNA viruses
114	89	47	40	0	1	52	0.7692307692307693	Viruses	Luteoviridae|Polemovirus	2	40	1e-50	False	Viruses
182	72	72	69	0	1	1975	0.034936708860759495	Viruses	Siphoviridae|Podoviridae|Myoviridae	2	40	1e-50	False	Viruses
184	71	50	38	0	14	38	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Coronaviridae;Coronavirinae	Gammacoronavirus|Alphacoronavirus|Betacoronavirus	2	40	1e-50	False	ssRNA viruses
229	64	37	37	0	1	37	1.0	Viruses;ssDNA viruses;Geminiviridae;Mastrevirus	Mastrevirus	2	40	1e-50	False	ssDNA viruses
328	53	36	24	0	1	25	0.96	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae	Mamastrovirus	2	40	1e-50	False	ssRNA viruses
466	43	24	14	0	34	14	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Alphavirus	SFV complex|WEEV complex|VEEV complex|EEEV complex	2	40	1e-50	False	ssRNA viruses
498	41	41	34	0	5	34	1.0	Viruses	Maculavirus|Marafivirus|Tymovirus	2	40	1e-50	False	Viruses
570	39	39	35	0	24	36	0.9722222222222222	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae	Sadwavirus|Cheravirus|Comovirinae	2	40	1e-50	False	ssRNA viruses
593	38	38	25	0	1	25	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae	Mamastrovirus	2	40	1e-50	False	ssRNA viruses
599	38	38	9	0	1	1335	0.006741573033707865	Viruses	ssRNA positive-strand viruses, no DNA stage	2	40	1e-50	False	Viruses
605	38	16	16	0	7	17	0.9411764705882353	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Arteriviridae	Arteriviridae	2	40	1e-50	False	ssRNA viruses
677	34	24	14	0	20	14	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Alphavirus	SFV complex|WEEV complex|VEEV complex|EEEV complex	2	40	1e-50	False	ssRNA viruses
707	33	33	32	0	1	32	1.0	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Arenaviridae	Arenavirus (unclassified Arenaviridae)|Mammarenavirus	2	40	1e-50	False	ssRNA viruses
708	33	18	18	0	26	19	0.9473684210526315	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Sobemovirus	Sobemovirus	2	40	1e-50	False	ssRNA viruses
858	28	26	25	0	1	1626	0.015375153751537515	Viruses	Siphoviridae|Myoviridae	2	40	1e-50	False	Viruses
960	26	26	23	0	8	23	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Caliciviridae	Sapovirus|Lagovirus|Vesivirus|Nebovirus	2	40	1e-50	False	ssRNA viruses
962	26	26	25	0	22	25	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage	Pegivirus|Hepacivirus	2	40	1e-50	False	ssRNA viruses
1060	24	24	24	0	1	24	1.0	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales;Hantaviridae;Orthohantavirus	Orthohantavirus	2	40	1e-50	False	ssRNA viruses
1147	22	22	15	0	12	15	1.0	Viruses	Parechovirus|Potamipivirus|Aquamavirus|Kunsagivirus|Limnipivirus|Avihepatovirus|Pasivirus|Avisivirus	2	40	1e-50	False	Viruses
1208	21	21	21	0	1	65	0.3230769230769231	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales	Phenuiviridae|Peribunyaviridae	2	40	1e-50	False	ssRNA viruses
1489	19	16	16	0	13	26	0.6153846153846154	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Closteroviridae	Ampelovirus|Velarivirus|Crinivirus	2	40	1e-50	False	ssRNA viruses
1492	19	19	19	0	6	26	0.7307692307692307	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae	Betaretrovirus|Alpharetrovirus|Deltaretrovirus	2	40	1e-50	False	Retro-transcribing viruses
1811	17	17	16	0	4	61	0.26229508196721313	Viruses;Retro-transcribing viruses;Retroviridae	Orthoretrovirinae|Spumaretrovirinae	2	40	1e-50	False	Retro-transcribing viruses
2439	14	13	10	0	7	10	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Closteroviridae	Closterovirus	2	40	1e-50	False	ssRNA viruses
2506	14	14	14	0	1	50	0.28	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales	Nairoviridae|Peribunyaviridae	2	40	1e-50	False	ssRNA viruses
2619	13	12	3	0	7	3	1.0	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Gammaretrovirus	Murine leukemia virus	2	40	1e-50	False	Retro-transcribing viruses
2914	12	12	12	0	5	12	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Flaviviridae;Pestivirus	Pestivirus	2	40	1e-50	False	ssRNA viruses
2952	12	10	10	0	4	10	1.0	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Betaretrovirus	Betaretrovirus	2	40	1e-50	False	Retro-transcribing viruses
3267	11	8	8	0	1	8	1.0	Viruses;Retro-transcribing viruses;Hepadnaviridae;Orthohepadnavirus	Orthohepadnavirus	2	40	1e-50	False	Retro-transcribing viruses
3283	11	9	9	0	8	9	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Comovirus	Comovirus	2	40	1e-50	False	ssRNA viruses
3619	10	10	9	0	6	12	0.75	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae	Torradovirus|Cheravirus	2	40	1e-50	False	ssRNA viruses
3645	10	10	9	0	1	9	1.0	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Lentivirus	Feline lentivirus group|Equine lentivirus group|Ovine/caprine lentivirus group|Primate lentivirus group|Bovine lentivirus group	2	40	1e-50	False	Retro-transcribing viruses
3679	10	10	10	0	3	10	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Caliciviridae;Vesivirus	Vesivirus	2	40	1e-50	False	ssRNA viruses
3796	10	10	10	0	1	1975	0.005063291139240506	Viruses;dsDNA viruses, no RNA stage;Caudovirales	Siphoviridae|Podoviridae|Myoviridae	2	40	1e-50	False	dsDNA viruses, no RNA stage
4108	9	9	9	0	6	18	0.5	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Nepovirus	Nepovirus	2	40	1e-50	False	ssRNA viruses
4113	9	7	7	0	5	8	0.875	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Deltaretrovirus	Deltaretrovirus	2	40	1e-50	False	Retro-transcribing viruses
4225	9	9	3	0	3	3	1.0	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Gammaretrovirus	Murine leukemia virus	2	40	1e-50	False	Retro-transcribing viruses
4472	8	8	4	0	1	5	0.8	Viruses	Aparavirus	2	40	1e-50	False	Viruses
4474	8	8	7	0	8	72	0.09722222222222222	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Flaviviridae	Flavivirus	2	40	1e-50	False	ssRNA viruses
4553	8	8	7	0	2	7	1.0	Viruses;dsRNA viruses;Birnaviridae	Entomobirnavirus|Avibirnavirus|Blosnavirus|Aquabirnavirus	2	40	1e-50	False	dsRNA viruses
4580	8	8	8	0	7	8	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Torradovirus	Torradovirus	2	40	1e-50	False	ssRNA viruses
4724	8	7	7	0	1	8	0.875	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Deltaretrovirus	Deltaretrovirus	2	40	1e-50	False	Retro-transcribing viruses
4726	8	8	8	0	6	8	1.0	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Orthomyxoviridae	Influenzavirus B|Influenzavirus A	2	40	1e-50	False	ssRNA viruses
5330	7	7	7	0	2	27	0.25925925925925924	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae	Betaretrovirus|Gammaretrovirus	2	40	1e-50	False	Retro-transcribing viruses
5365	7	7	7	0	6	7	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Caliciviridae	St-Valerien swine virus|Norovirus	2	40	1e-50	False	ssRNA viruses
5367	7	7	5	0	2	5	1.0	Viruses	Alphanodavirus	2	40	1e-50	False	Viruses
5543	7	7	7	0	1	7	1.0	Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Iteradensovirus	Iteradensovirus	2	40	1e-50	False	ssDNA viruses
6273	6	6	6	0	1	65	0.09230769230769231	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales	Phenuiviridae|Peribunyaviridae	2	40	1e-50	False	ssRNA viruses
6326	6	5	5	0	2	18	0.2777777777777778	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Nepovirus	Nepovirus	2	40	1e-50	False	ssRNA viruses
6400	6	6	6	0	2	8	0.75	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Deltaretrovirus	Deltaretrovirus	2	40	1e-50	False	Retro-transcribing viruses
6641	6	6	3	0	1	1335	0.0022471910112359553	Viruses	ssRNA positive-strand viruses, no DNA stage	2	40	1e-50	False	Viruses
7729	5	5	4	0	2	8	0.5	Viruses;Retro-transcribing viruses;Retroviridae	Alpharetrovirus	2	40	1e-50	False	Retro-transcribing viruses
9458	4	4	4	0	1	25	0.16	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae	Alpharetrovirus|Gammaretrovirus	2	40	1e-50	False	Retro-transcribing viruses
9592	4	4	4	0	2	4	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Cheravirus	Cheravirus	2	40	1e-50	False	ssRNA viruses
9786	4	4	4	0	3	5	0.8	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Potyviridae;Bymovirus	Bymovirus	2	40	1e-50	False	ssRNA viruses
9787	4	4	4	0	1	4	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Hepeviridae	Orthohepevirus|Piscihepevirus	2	40	1e-50	False	ssRNA viruses
9799	4	4	4	0	4	4	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae	Waikavirus|Sequivirus	2	40	1e-50	False	ssRNA viruses
9800	4	4	4	0	2	18	0.2222222222222222	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Nepovirus	Nepovirus	2	40	1e-50	False	ssRNA viruses
9807	4	4	4	0	1	9	0.4444444444444444	Viruses;dsDNA viruses, no RNA stage;Adenoviridae;Atadenovirus	Atadenovirus	2	40	1e-50	False	dsDNA viruses, no RNA stage
9875	4	4	4	0	3	4	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Fabavirus	Fabavirus	2	40	1e-50	False	ssRNA viruses
10703	4	4	4	0	1	4	1.0	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Lentivirus;Primate lentivirus group	Primate lentivirus group	2	40	1e-50	False	Retro-transcribing viruses
10704	4	4	4	0	1	4	1.0	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Lentivirus;Primate lentivirus group	Primate lentivirus group	2	40	1e-50	False	Retro-transcribing viruses
13357	3	3	3	0	2	19	0.15789473684210525	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Sobemovirus	Sobemovirus	2	40	1e-50	False	ssRNA viruses
13379	3	3	3	0	1	8	0.375	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Alpharetrovirus	Alpharetrovirus	2	40	1e-50	False	Retro-transcribing viruses
13589	3	3	3	0	1	3	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Benyviridae;Benyvirus	Benyvirus	2	40	1e-50	False	ssRNA viruses
14503	3	3	3	0	1	10	0.3	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Betaretrovirus	Betaretrovirus	2	40	1e-50	False	Retro-transcribing viruses
14995	3	3	2	0	2	21	0.09523809523809523	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Iflaviridae	Iflavirus	2	40	1e-50	False	ssRNA viruses
18506	3	3	2	0	1	3	0.6666666666666666	Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae	Phic31virus	2	40	1e-50	False	dsDNA viruses, no RNA stage
19451	2	2	2	0	1	53	0.03773584905660377	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae	Secoviridae	2	40	1e-50	False	ssRNA viruses
19452	2	2	2	0	1	53	0.03773584905660377	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae	Secoviridae	2	40	1e-50	False	ssRNA viruses
19775	2	2	2	0	1	135	0.014814814814814815	Viruses;Retro-transcribing viruses	Caulimoviridae|Retroviridae	2	40	1e-50	False	Retro-transcribing viruses
21159	2	2	2	0	1	4	0.5	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage	Alphatetraviridae|Permutotetraviridae	2	40	1e-50	False	ssRNA viruses
36171	1	1	1	0	1	8	0.125	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Deltaretrovirus	Deltaretrovirus	2	40	1e-50	False	Retro-transcribing viruses
37120	1	1	1	0	1	1	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Picornaviridae;Dicipivirus	Dicipivirus	2	40	1e-50	False	ssRNA viruses
39686	1	1	1	0	1	1080	0.000925925925925926	Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae	Siphoviridae	2	40	1e-50	False	dsDNA viruses, no RNA stage
43325	1	1	1	0	1	1	1.0	Viruses;dsDNA viruses, no RNA stage;Phycodnaviridae;Coccolithovirus	Coccolithovirus	2	40	1e-50	False	dsDNA viruses, no RNA stage
46240	1	1	1	0	1	8	0.125	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Alpharetrovirus	Alpharetrovirus	2	40	1e-50	False	Retro-transcribing viruses
53233	1	1	1	0	1	10	0.1	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Betaretrovirus	Betaretrovirus	2	40	1e-50	False	Retro-transcribing viruses
55334	1	1	1	0	1	5	0.2	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Potyviridae;Bymovirus	Bymovirus	2	40	1e-50	False	ssRNA viruses
60013	1	1	1	0	1	8	0.125	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Deltaretrovirus	Deltaretrovirus	2	40	1e-50	False	Retro-transcribing viruses
65050	1	1	1	0	1	1	1.0	Viruses;dsRNA viruses;Reoviridae;Spinareovirinae;Oryzavirus	Oryzavirus	2	40	1e-50	False	dsRNA viruses
65191	1	1	1	0	1	1	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Rubivirus	Rubivirus	2	40	1e-50	False	ssRNA viruses
65192	1	1	1	0	1	1	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Rubivirus	Rubivirus	2	40	1e-50	False	ssRNA viruses
65997	1	1	1	0	1	1	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Sadwavirus	Sadwavirus	2	40	1e-50	False	ssRNA viruses
68341	1	1	1	0	1	53	0.018867924528301886	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae	Secoviridae	2	40	1e-50	False	ssRNA viruses
88042	1	1	1	0	1	1	1.0	Viruses;dsDNA viruses, no RNA stage;Plasmaviridae;Plasmavirus	Plasmavirus	2	40	1e-50	False	dsDNA viruses, no RNA stage
23	150	149	137	0	122	137	1.0	Viruses	Potyvirus|Bymovirus|Poacevirus|Tritimovirus|Macluravirus|Rymovirus|Ipomovirus|Brambyvirus	2	50	1e-50	False	Viruses
39	120	119	119	0	1	364	0.3269230769230769	Viruses;ssDNA viruses;Geminiviridae;Begomovirus	Begomovirus	2	50	1e-50	False	ssDNA viruses
41	118	117	117	0	1	364	0.32142857142857145	Viruses;ssDNA viruses;Geminiviridae;Begomovirus	Begomovirus	2	50	1e-50	False	ssDNA viruses
50	110	107	87	0	68	88	0.9886363636363636	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales	Passerivirus|Hunnivirus|Teschovirus|Torchivirus|Megrivirus|Mischivirus|Sapelovirus|Kobuvirus|Hepatovirus|Aphthovirus|Cosavirus|Rosavirus|Erbovirus|Mosavirus|Senecavirus|Cardiovirus|Oscivirus|Dicipivirus|Tremovirus|Enterovirus|Sakobuvirus|Gallivirus|Rabovirus|Sicinivirus	2	50	1e-50	False	ssRNA viruses
92	93	93	87	0	4	87	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Betaflexiviridae	Quinvirinae|Trivirinae	2	50	1e-50	False	ssRNA viruses
120	85	82	40	0	50	41	0.975609756097561	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Flaviviridae	Rio Bravo virus group|Yellow fever virus group|Seaborne tick-borne virus group|tick-borne encephalitis virus group|Japanese encephalitis virus group|Dengue virus group|mosquito-borne viruses|Kokobera virus group|Ntaya virus group|Modoc virus group	2	50	1e-50	False	ssRNA viruses
